video_id,final_views
AnXGIYAulzU,4095
jPtv3Nvjwe4,696
yNaQ5IrHBwM,15954
NosXOydyO6s,8638
Q5aMEcLLO_c,24370
NF4AWGiBao4,11732
dJkXsHO4Y7g,28645
9Zp0Z-QTf1I,8662
emGZkwqWns8,19295
xoNxYMu1KrI,4182
OzarePUcrlM,3637
mKgHiLUp3zw,12456
C0i1zlYZZec,226
IJ8JAGdtqys,95403
kV3FHes9KJs,187
Xy5-BHwSc4o,5559
OyWfec5utgU,1502
0C8dd0m-rnc,6052
XO278VEai4c,16880
aGHa2-uFem4,1207
26zwkRIHg2g,9170
vyOpvW1zB-I,28832
2164gYcHjOI,1304
wyIh0dbmNUA,2517
dAyy0Cn3sL4,17640
eix2k6iC72A,8353
ljth0w9zy3U,2978
33gMVpTWQwo,37927
jYPR6Yro4mU,6648
1KVi_tkagdM,195
D3IXpCusLqk,262782
rzXLyoMaRYY,205
aU3urF-9mL8,107242
IsWY_9Rmz7o,5262
pil99rfASBk,15305
IKDWeCILqnw,5524
vdRkZmSIQ-s,9527
MzWTkxdLYRI,3848
rOhu8Wkuu7A,2289
